haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita',lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,lbp27,lbp28,lbp29,lbp30,lbp31,lbp32,lbp33,lbp34,lbp35,lbp36,lbp37,lbp38,lbp39,lbp40,lbp41,lbp42,lbp43,lbp44,lbp45,lbp46,lbp47,lbp48,lbp49,lbp50,lbp51,lbp52,lbp53,lbp54,lbp55,lbp56,lbp57,lbp58,lbp59,classe
0.000536,191.893789,0.934794,1476.916644,0.160784,303.730923,5715.772786,7.931768,11.439718,0.000262,4.617527,-0.362687,0.996691,3969,252,39.255354,158,1.631672,0.259098,0.106631,1.647064,0.015369,0,0.015264,0.013336,0.131931,0.035054,0.011472,0.024857,0.031867,0.005099,0.023582,0.046526,0.012747,0.001912,0.001275,0,0.04334,0.001912,0.045252,0.082218,0.0529,0.010835,0,0.003187,0.004461,0,0.000637,0.003824,0.042702,0.006373,0.001275,0.005736,0.054175,0.004461,0.107075,0.064372,0.007011,0.001912,0,0,0.003824,0.000637,0.001912,0.001275,0.002549,0,0,0,0.003187,0,0.001275,0.002549,0.033142,0.005736,0.001275,0.001912,0.000637,0.001275,0.000637,0.002549,0.059911,0.001275,0.004461,Gerhard_Schroeder
0.000465,141.453805,0.914354,826.918405,0.15116,274.176415,3166.219814,7.769074,11.431392,0.000281,4.479015,-0.32635,0.993717,3969,252,29.043436,137,-0.270067,0.211645,0.100034,1.759514,0.00715,0.01103,0.012075,0.007699,0.108371,0.04218,0.00584,0.025308,0.014276,0.001298,0.015574,0.031798,0.00584,0.000649,0.000649,0.001947,0.011681,0.000649,0.062946,0.079818,0.060999,0.014925,0.003894,0.003894,0.003245,0,0.003894,0.002596,0.037638,0.003245,0.002596,0.000649,0.06035,0.002596,0.19403,0.073978,0.01817,0.003245,0.000649,0.000649,0.000649,0,0.000649,0,0,0,0,0.000649,0,0,0.002596,0.002596,0.033095,0.005191,0.002596,0.001298,0.002596,0,0.002596,0.000649,0.04218,0.001298,0.001298,Gerhard_Schroeder
0.000529,211.069118,0.836099,644.13576,0.138036,278.933898,2365.473921,7.510061,11.350715,0.000224,4.71592,-0.280492,0.986947,3969,252,25.319475,142,1.283808,0.18134,0.104508,1.765945,0.014653,0.0135,0.013458,0.01471,0.190855,0.059642,0.015242,0.025845,0.029158,0.004639,0.02452,0.043075,0.013254,0.00729,0.001325,0.001325,0.022531,0.002651,0.045726,0.080186,0.058979,0.021206,0.003313,0.003313,0.003976,0.000663,0.003313,0.005302,0.023857,0.004639,0.005302,0.002651,0.047714,0.004639,0.082174,0.06892,0.016567,0.003976,0.001988,0.001988,0.001988,0,0.001325,0.003976,0,0,0.000663,0,0.001325,0,0.003313,0.001988,0.01723,0.007952,0.000663,0,0.001988,0.000663,0.000663,0.000663,0.020543,0.000663,0.002651,Gerhard_Schroeder
0.000356,201.670211,0.94228,1748.92645,0.132583,226.187347,6794.035589,8.18749,11.815277,0.000238,4.740077,-0.368133,0.997452,3969,252,42.147336,123,-0.689598,0.373574,0.099759,1.677585,0.000206,0.00316,0.004627,0.000753,0.101496,0.044242,0.007157,0.024073,0.035133,0.001301,0.027977,0.080026,0.008458,0.001301,0.000651,0.001952,0.024723,0.001952,0.069616,0.139883,0.035784,0.011061,0.001952,0.003253,0.002602,0,0.000651,0.003253,0.02147,0.002602,0.002602,0.001952,0.054001,0.005205,0.116461,0.089785,0.005205,0,0,0.000651,0.001952,0,0.000651,0.000651,0.000651,0,0,0,0,0,0,0.001301,0.024723,0.003904,0,0,0.001952,0,0,0.000651,0.026025,0.003253,0.005856,Gerhard_Schroeder
0.000758,146.879245,0.915565,871.67915,0.174611,234.47653,3339.837355,7.540082,11.015182,0.000317,4.389083,-0.332831,0.993481,3969,252,29.861779,126,1.222798,0.254853,0.109597,1.750533,0.006738,0.000009,0.005287,0.002923,0.173978,0.048327,0.011152,0.033457,0.030483,0.004461,0.022305,0.045353,0.017844,0.003717,0,0.003717,0.023792,0.001487,0.037918,0.067658,0.043866,0.010409,0.001487,0.007435,0.003717,0,0.005948,0.003717,0.039405,0.005948,0.000743,0.005204,0.068401,0.002974,0.064684,0.042379,0.0171,0.002974,0.000743,0.002974,0.005204,0.000743,0.000743,0,0.001487,0,0,0,0.00223,0,0.001487,0.00223,0.043866,0.001487,0.003717,0.001487,0.006691,0,0,0.000743,0.06171,0.005948,0.004461,Gerhard_Schroeder
0.000603,162.954372,0.871988,636.857278,0.165958,251.454596,2384.474741,7.535559,11.176122,0.000325,4.462661,-0.309191,0.99096,3969,252,25.406544,126,0.374357,0.202419,0.105707,1.767781,0.000269,0,0.004952,0,0.127577,0.060567,0.015464,0.032216,0.028351,0.002577,0.030284,0.080541,0.014175,0.002577,0,0.001933,0.022552,0.001289,0.04317,0.077964,0.058634,0.012242,0.005155,0.001289,0.005155,0,0.002577,0.007088,0.031572,0.003222,0.000644,0.005155,0.034149,0.005155,0.099871,0.069588,0.010954,0.003866,0.000644,0.002577,0.00451,0,0.001289,0.000644,0.000644,0,0,0,0.002577,0,0,0.000644,0.028995,0.005155,0.001933,0.001933,0.003866,0.000644,0.000644,0.001289,0.039948,0.003222,0.001289,Gerhard_Schroeder
0.000361,223.623702,0.954278,2450.042879,0.144558,275.758121,9576.547816,8.256536,11.779222,0.000237,4.71869,-0.388922,0.998213,3965.5,254.242641,49.979846,144,0.414925,0.363377,0.104704,1.665568,0.00891,0.000001,0.013442,0.008848,0.111111,0.037037,0.006905,0.023854,0.027621,0.001883,0.013183,0.069052,0.008161,0.001255,0.000628,0.001255,0.018205,0.000628,0.069052,0.087884,0.060891,0.008161,0.003139,0.003766,0.002511,0,0.001255,0.003139,0.023854,0.005022,0.000628,0.001883,0.055242,0.001255,0.175769,0.07533,0.018832,0.004394,0,0.001255,0.002511,0,0.001255,0.000628,0,0,0,0,0.001883,0,0.003139,0.001255,0.028249,0.007533,0.000628,0.001883,0.003766,0,0,0.001255,0.017577,0.002511,0.001883,Gerhard_Schroeder
0.000375,179.884201,0.937095,1433.800697,0.12725,265.640419,5555.318587,8.121395,11.741624,0.000221,4.676707,-0.366892,0.997267,3969,252,38.446936,134,0.23776,0.290354,0.095976,1.728927,0.000464,0.00887,0.000017,0.010974,0.084241,0.041834,0.008023,0.029799,0.018911,0.002292,0.025215,0.067049,0.008596,0.004585,0.001146,0.001146,0.022923,0.001146,0.075645,0.169628,0.044699,0.006877,0.001719,0.002292,0,0,0.000573,0.004011,0.024642,0.001719,0.002865,0.000573,0.059026,0.001146,0.122063,0.07851,0.009742,0.001146,0,0.001146,0,0,0,0.000573,0.001146,0,0,0,0.001146,0,0.000573,0.003438,0.023496,0.002292,0,0.001719,0,0,0,0.002292,0.03553,0.001146,0.001719,Gerhard_Schroeder
0.000452,177.763889,0.946359,1656.525952,0.168199,244.893896,6448.339917,8.173174,11.622935,0.000279,4.549918,-0.392249,0.998181,3969,252,40.663606,127,-0.940514,0.332006,0.109517,1.619939,0.007664,0.006707,0.010958,0,0.127273,0.046667,0.010303,0.033333,0.02,0.002424,0.029091,0.055758,0.006061,0.002424,0.001212,0.00303,0.022424,0.00303,0.050909,0.127273,0.048485,0.02,0.004242,0.004242,0.001212,0,0.00303,0.003636,0.033333,0.003636,0.001818,0.001818,0.087273,0.00303,0.109697,0.066667,0.007879,0.002424,0.000606,0.001212,0.002424,0,0.000606,0.001818,0.000606,0,0,0,0.000606,0,0.000606,0.002424,0.021212,0.00303,0.001818,0,0.000606,0,0.001212,0.000606,0.013939,0.002424,0.000606,Gerhard_Schroeder
0.00068,122.767705,0.922139,790.700332,0.17007,312.575549,3040.033622,7.518336,11.018789,0.000303,4.302405,-0.326744,0.992569,3969,252,28.516479,160,4.214515,0.182606,0.106142,1.476191,0.018247,0.018422,0.017477,0.017313,0.162002,0.027142,0.011026,0.035623,0.07464,0.002545,0.025445,0.05598,0.014419,0.001696,0.000848,0.000848,0.024597,0.003393,0.028838,0.056828,0.025445,0.005089,0.001696,0.005089,0.005089,0,0.005937,0.001696,0.028838,0.002545,0.000848,0.004241,0.07464,0.003393,0.094996,0.049194,0.014419,0.005937,0.001696,0.001696,0.002545,0,0.000848,0.000848,0.000848,0,0,0,0.002545,0.000848,0,0.003393,0.049194,0.005089,0.002545,0.005937,0.000848,0,0.002545,0.001696,0.053435,0.006785,0.001696,Gerhard_Schroeder
0.00041,239.382747,0.897769,1171.961235,0.139438,243.1919,4448.462193,7.982183,11.693284,0.000231,4.792326,-0.341127,0.995705,3969,252,34.396916,126,-0.365031,0.283304,0.099309,1.782173,0.004702,0.000824,0.007559,0,0.115044,0.039528,0.014159,0.029499,0.027139,0.00236,0.024189,0.057227,0.011799,0.00177,0.00177,0.00059,0.026549,0.00177,0.054867,0.085546,0.050147,0.011209,0.00413,0.00118,0.00354,0,0.00413,0.00295,0.035398,0.00236,0.00059,0.00177,0.082596,0.0059,0.126254,0.079056,0.012979,0.00236,0,0.00177,0.00236,0.00059,0.00059,0,0,0,0,0,0.00177,0,0.00059,0.00118,0.028909,0.00118,0.00236,0,0.00059,0.00059,0.00118,0.00118,0.029499,0.00295,0.00236,Gerhard_Schroeder
0.000481,138.209254,0.919457,859.780364,0.157538,300.603406,3300.912204,7.796948,11.376255,0.000267,4.397419,-0.342271,0.995122,3969,252,29.540082,150,0.006299,0.196258,0.102848,1.652748,0.013287,0.013523,0.0161,0.01606,0.108075,0.050932,0.014286,0.029193,0.02236,0.002484,0.02236,0.076398,0.004969,0.000621,0.001242,0,0.014286,0.000621,0.070807,0.09441,0.044099,0.009938,0.003106,0.003727,0.001242,0,0.004348,0.002484,0.018012,0.001863,0.003106,0.000621,0.050932,0.001863,0.183851,0.089441,0.014286,0.003106,0.000621,0.000621,0.000621,0,0,0.001863,0,0,0,0,0.000621,0,0,0.003106,0.018012,0.001242,0.001242,0.000621,0.000621,0,0,0.001242,0.016149,0.001863,0.002484,Gerhard_Schroeder
0.000511,178.96026,0.939353,1478.939541,0.152142,315.160952,5736.797904,7.845994,11.425967,0.000256,4.583191,-0.348192,0.995754,3969,252,38.951082,166,2.896816,0.247908,0.105101,1.534603,0.016705,0.018359,0.017325,0.015855,0.143746,0.037319,0.016586,0.024879,0.03179,0.003455,0.027643,0.056669,0.011057,0.003455,0.000691,0.000691,0.029717,0.001382,0.037319,0.093988,0.048376,0.00622,0.000691,0.001382,0.004838,0,0.005529,0.002764,0.036628,0.004838,0.002073,0.000691,0.071182,0.002764,0.067726,0.056669,0.01935,0.002073,0.002764,0.002073,0.005529,0,0.000691,0.001382,0.001382,0.000691,0,0,0.00622,0.000691,0.002073,0.004147,0.041465,0.002073,0,0,0.003455,0,0.001382,0.002764,0.062198,0.002764,0.002073,Gerhard_Schroeder
0.001215,108.053724,0.886483,476.479054,0.206109,242.956384,1797.862491,7.17852,10.518717,0.000401,4.170964,-0.315725,0.989484,3969,252,22.06404,124,2.982109,0.181402,0.107244,1.821254,0.000382,0.000098,0.000516,0.000389,0.135237,0.048084,0.018783,0.037566,0.043576,0.001503,0.018783,0.054846,0.013524,0.002254,0,0.001503,0.025545,0.000751,0.054095,0.099925,0.053343,0.014275,0.000751,0.005259,0.003005,0,0.003005,0.002254,0.033058,0.003757,0.000751,0.003757,0.062359,0.007513,0.069121,0.069121,0.016529,0,0,0.002254,0.001503,0.000751,0.001503,0.004508,0,0,0,0,0.000751,0,0.001503,0.002254,0.030804,0.002254,0.000751,0.000751,0.000751,0,0.000751,0.003005,0.033058,0.004508,0.004508,Gerhard_Schroeder
0.00048,139.831006,0.931127,1016.393415,0.155,318.074351,3925.742653,7.813005,11.400857,0.000234,4.441249,-0.341157,0.99517,3969,252,32.077816,163,-0.389976,0.201688,0.0991,1.57595,0.015276,0.013575,0.016194,0.018038,0.141935,0.058065,0.010036,0.035125,0.033692,0.002867,0.025806,0.069534,0.014337,0.001434,0.000717,0.002867,0.022222,0.002867,0.060215,0.115412,0.043011,0.007885,0.001434,0.002867,0.004301,0,0.005735,0.007168,0.023656,0.002867,0.003584,0.005018,0.044444,0.004301,0.086022,0.063799,0.015054,0.002867,0.001434,0.001434,0.005018,0.000717,0.001434,0.000717,0.001434,0,0,0,0.001434,0,0.000717,0.002867,0.022939,0.004301,0,0.002867,0.005018,0,0.000717,0.000717,0.020072,0.001434,0.003584,Gerhard_Schroeder
0.000614,109.929269,0.927513,760.110464,0.167828,301.252865,2930.512588,7.664992,11.163791,0.000299,4.29832,-0.338503,0.994296,3969,252,27.927782,152,0.924226,0.185661,0.105435,1.592763,0.01653,0.016923,0.01727,0.016952,0.104681,0.039012,0.009753,0.03446,0.03251,0.001951,0.027308,0.046164,0.013004,0.002601,0.00065,0.002601,0.022757,0.002601,0.057217,0.118336,0.058518,0.014954,0,0.002601,0.001951,0,0.002601,0.001951,0.019506,0.002601,0.001951,0.005202,0.070871,0.003251,0.109233,0.090377,0.012354,0.00065,0,0.0013,0.00065,0,0.00065,0,0,0,0,0,0.00065,0,0.00065,0.0013,0.028609,0.007152,0.00065,0.0013,0.0013,0,0,0,0.036411,0.002601,0.002601,Gerhard_Schroeder
0.000389,206.337965,0.937096,1642.490646,0.12962,277.298249,6363.624618,8.120626,11.715367,0.000219,4.758457,-0.366849,0.997302,3969,252,40.738019,146,0.036006,0.294631,0.104922,1.711731,0.0135,0.014879,0.014367,0.013151,0.08798,0.034077,0.013011,0.022305,0.021066,0.001239,0.015489,0.084263,0.008055,0.004957,0.00062,0.003098,0.016729,0.003098,0.060099,0.201983,0.021685,0.004337,0.001239,0.001859,0.001859,0,0.002478,0.001239,0.022305,0.003098,0.00062,0.00062,0.07373,0.002478,0.094796,0.0886,0.011152,0.001859,0.00062,0,0.004337,0,0.00062,0.001859,0,0,0,0.00062,0.001239,0,0.002478,0.003098,0.02974,0.002478,0.001239,0.002478,0.002478,0,0.001239,0,0.033457,0,0,Gerhard_Schroeder
0.000779,201.567059,0.89248,938.393635,0.175906,373.874935,3552.007481,7.55625,10.990099,0.000244,4.525945,-0.340964,0.994157,3969,252,31.01623,194,3.432022,0.16604,0.114337,1.356272,0.019165,0.019516,0.019166,0.018988,0.123002,0.050035,0.006254,0.04378,0.027797,0.00278,0.028492,0.079917,0.011119,0.003475,0,0.002085,0.018068,0.00278,0.04934,0.134816,0.039611,0.013899,0.00139,0.00278,0.00139,0,0.000695,0.006949,0.031272,0.006254,0.00278,0.00139,0.041001,0.00417,0.083391,0.076442,0.011119,0.000695,0,0.000695,0.00139,0.000695,0.00278,0.000695,0,0,0,0,0,0,0,0.00278,0.031272,0.003475,0,0.00139,0.003475,0,0.00139,0.00139,0.034051,0.002085,0.003475,Gerhard_Schroeder
0.0004,242.831947,0.901909,1238.070722,0.133213,310.910068,4709.45094,7.988231,11.670149,0.000211,4.786903,-0.343908,0.995838,3969,252,35.252264,161,-0.395474,0.226033,0.102022,1.633752,0.015559,0.014791,0.015338,0.016055,0.117798,0.037772,0.013444,0.034571,0.028809,0.00128,0.03137,0.046095,0.008963,0.003201,0,0,0.024328,0.003201,0.067222,0.106914,0.051857,0.005762,0.002561,0.005122,0.00128,0.001921,0.00128,0.00128,0.024968,0.005762,0.00128,0.005762,0.074904,0.003201,0.101152,0.080026,0.010883,0.00064,0,0,0.005122,0,0.00064,0.00064,0.00064,0,0,0,0.00128,0,0.00128,0.004481,0.03137,0.00128,0.00064,0.00064,0.002561,0,0.00064,0.00064,0.037132,0.001921,0.004481,Gerhard_Schroeder
0.000369,238.996942,0.916423,1432.605678,0.126173,296.711834,5491.425769,8.068323,11.760822,0.000185,4.810646,-0.352,0.996439,3969,252,38.267782,153,-0.276126,0.25791,0.104292,1.696921,0.013988,0.014332,0.014941,0.014679,0.100929,0.047678,0.009907,0.024768,0.028483,0.000619,0.020433,0.037152,0.003715,0.002477,0.000619,0.000619,0.016718,0,0.080495,0.129412,0.060681,0.016099,0.001858,0.002477,0.003096,0,0.000619,0.001238,0.026006,0.005573,0.001858,0.001858,0.054489,0.001858,0.135604,0.102786,0.012384,0.001238,0,0.002477,0.001858,0.000619,0.001858,0,0,0,0,0,0.001858,0,0.001238,0.002477,0.022291,0.003715,0.000619,0.000619,0.001238,0,0.000619,0.000619,0.020433,0.002477,0.001238,Gerhard_Schroeder
0.000962,98.796512,0.849198,328.025725,0.187947,218.819833,1213.306388,7.082389,10.59762,0.000347,4.126369,-0.278237,0.98223,3969,252,18.282236,111,1.454111,0.166756,0.102295,1.592949,0.000143,0.000004,0.000005,0.000003,0.149284,0.044308,0.01636,0.037491,0.0409,0.003408,0.034765,0.06135,0.01227,0.001363,0.003408,0.003408,0.025222,0.002727,0.044308,0.059986,0.047035,0.011588,0.00409,0.007498,0.001363,0,0.003408,0.004772,0.039536,0.006817,0.001363,0.006135,0.043626,0.002045,0.103613,0.057941,0.010907,0.002045,0.000682,0.003408,0.002045,0,0.002727,0.002045,0,0,0,0,0,0,0,0.002727,0.03272,0.006135,0.001363,0.000682,0.004772,0,0.001363,0.003408,0.033401,0.005453,0.002727,Gerhard_Schroeder
0.00039,163.93516,0.927362,1129.24518,0.130284,283.324048,4353.04556,7.98483,11.65762,0.000231,4.610653,-0.345672,0.995887,3969,252,33.636559,142,-0.302383,0.237348,0.099715,1.719495,0.000436,0.012752,0.008811,0.007989,0.0927,0.033024,0.008111,0.023175,0.01854,0.000579,0.024334,0.053882,0.007532,0.002317,0.001159,0,0.017381,0.001159,0.069525,0.132097,0.043453,0.012167,0.002317,0.000579,0.001738,0.000579,0.001159,0.000579,0.037659,0.004056,0.001159,0.002317,0.061993,0.004056,0.173233,0.090962,0.009849,0.001738,0,0,0,0,0,0.000579,0,0,0,0.001738,0,0,0.000579,0.001159,0.030127,0.004056,0.000579,0,0.000579,0,0.000579,0.001159,0.022016,0.000579,0.001159,Gerhard_Schroeder
0.000496,163.328322,0.931989,1206.26045,0.149121,247.07432,4661.713477,7.862647,11.464883,0.000274,4.551394,-0.345701,0.99552,3969,252,35.550385,124,1.896605,0.288739,0.103418,1.752889,0.000321,0.004315,0.000326,0,0.110734,0.046196,0.015625,0.038043,0.022418,0.002717,0.024457,0.060462,0.005435,0.002038,0,0,0.018342,0.001359,0.065897,0.093071,0.060462,0.017663,0.000679,0.002038,0.000679,0,0.000679,0.003397,0.022418,0.005435,0.006114,0.003397,0.063859,0.002038,0.133152,0.084239,0.019701,0.001359,0,0,0.001359,0,0,0,0,0,0,0,0.001359,0,0.002038,0.002038,0.018342,0.003397,0.000679,0.000679,0.004076,0,0.001359,0.000679,0.025815,0.000679,0.003397,Gerhard_Schroeder
0.000608,155.857317,0.905356,823.835352,0.164592,224.988769,3139.484091,7.727447,11.321766,0.000269,4.524584,-0.333713,0.994315,3969,252,28.711791,110,0.170037,0.255276,0.103505,1.714342,0.001284,0.001261,0.000017,0.002069,0.110622,0.050283,0.011942,0.032055,0.028913,0.005028,0.024513,0.077938,0.017599,0.005028,0,0.002514,0.025141,0.003143,0.064111,0.170962,0.040226,0.006285,0.001886,0.001886,0.001257,0,0.001886,0.002514,0.013828,0.001257,0.000629,0.002514,0.036455,0.003143,0.084224,0.094909,0.016342,0.001257,0.001886,0.003143,0.003771,0,0.000629,0,0,0,0,0,0.000629,0,0.002514,0,0.008799,0.0044,0,0,0.003143,0,0.001886,0.001257,0.021999,0.002514,0.003143,Gerhard_Schroeder
0.000803,98.5901,0.91501,583.376668,0.189552,254.149055,2234.916573,7.429668,10.807159,0.000324,4.142954,-0.335232,0.992801,3969,252,24.733704,128,2.1454,0.193795,0.101589,1.752209,0.006876,0.004968,0.006462,0.009112,0.102445,0.054197,0.00727,0.037673,0.046927,0,0.036352,0.078652,0.007931,0.002644,0.000661,0.001322,0.018506,0.004627,0.054858,0.088566,0.053536,0.01388,0.001322,0.001983,0.001322,0,0,0.005288,0.021811,0.003305,0.001322,0.001322,0.040317,0.001322,0.155981,0.088566,0.003305,0.000661,0,0.004627,0.001322,0,0.000661,0.001322,0.001983,0.000661,0,0,0.000661,0,0.000661,0.001983,0.015863,0.003966,0.000661,0.001322,0.001322,0,0.000661,0.000661,0.019828,0.002644,0.001322,Gerhard_Schroeder
0.000503,190.225701,0.92349,1243.108956,0.15095,252.117311,4782.210122,7.923904,11.486388,0.000252,4.658416,-0.35605,0.996417,3969,252,35.256174,133,0.357154,0.279145,0.102461,1.663274,0.007507,0.005975,0.010936,0.000205,0.162405,0.036628,0.013822,0.029026,0.022115,0.00622,0.030408,0.058051,0.013131,0.002073,0.001382,0,0.023497,0.002073,0.049067,0.074637,0.029026,0.005529,0.003455,0.005529,0.003455,0.001382,0.003455,0.007602,0.043538,0.004838,0.002764,0.003455,0.054596,0.006911,0.137526,0.059433,0.013131,0.003455,0,0.001382,0.001382,0,0.001382,0.002073,0,0,0,0,0.000691,0,0.002073,0.003455,0.022115,0.002073,0.001382,0.004147,0.003455,0.000691,0.000691,0.002073,0.033172,0.001382,0.002764,Gerhard_Schroeder
0.000581,119.28387,0.911835,677.595687,0.169325,294.989865,2591.098877,7.638214,11.198177,0.000303,4.323255,-0.326197,0.99309,3969,252,26.376857,149,-0.018357,0.178321,0.099803,1.682714,0.015623,0.016555,0.015377,0.014577,0.118316,0.033422,0.00869,0.037433,0.03877,0.002674,0.023396,0.054813,0.008021,0.000668,0.000668,0.004011,0.019385,0.001337,0.044786,0.08623,0.045455,0.009358,0.002674,0.002005,0.001337,0,0.004011,0.002674,0.036096,0.002674,0,0.004011,0.056818,0.001337,0.170455,0.06885,0.008021,0.001337,0.000668,0.002005,0.001337,0,0.001337,0.001337,0,0,0,0,0,0,0.000668,0.001337,0.041444,0.005348,0.000668,0.001337,0.002005,0,0.002005,0.001337,0.034759,0,0.002674,Gerhard_Schroeder
0.000586,161.869782,0.929924,1160.077119,0.165765,316.850305,4478.438693,7.804612,11.292986,0.000282,4.488938,-0.354108,0.995935,3969,252,34.756692,165,1.252714,0.220108,0.108254,1.596303,0.015987,0.015123,0.016903,0.018145,0.128,0.043636,0.013818,0.048,0.036364,0.002182,0.034909,0.116364,0.009455,0.004364,0.000727,0,0.024,0.002182,0.045091,0.101818,0.041455,0.007273,0.002182,0.001455,0.004364,0.000727,0.003636,0.005818,0.029818,0.002909,0.003636,0.002182,0.056727,0.003636,0.070545,0.058909,0.007273,0.001455,0.000727,0.000727,0.002909,0,0.000727,0.005818,0,0,0,0,0,0,0.002182,0,0.023273,0.001455,0,0.002909,0.002909,0,0.001455,0.002182,0.029091,0.002909,0.005818,Gerhard_Schroeder
0.000705,89.200223,0.935059,689.21411,0.201978,276.564524,2667.656218,7.530528,10.916302,0.000378,4.095264,-0.346396,0.994461,3969,252,26.716256,141,0.872333,0.193092,0.109366,1.706436,0.009395,0.007362,0.012344,0.000705,0.136305,0.049096,0.009044,0.034238,0.031654,0.00646,0.041344,0.072351,0.010336,0.001292,0,0.001938,0.024548,0.003876,0.046512,0.079457,0.042636,0.005814,0.002584,0.007752,0.004522,0,0.001292,0.00323,0.027132,0.003876,0.001292,0.00323,0.060078,0.007752,0.127261,0.072997,0.008398,0.003876,0.001292,0.002584,0,0.000646,0.001938,0.001938,0.001292,0,0,0,0.000646,0.000646,0.000646,0.001938,0.018734,0.00323,0.000646,0.002584,0.00323,0,0.001292,0.00323,0.016796,0.00323,0.001292,Gerhard_Schroeder
0.000361,142.479059,0.958101,1701.237116,0.142053,256.211913,6662.469406,8.272726,11.765797,0.000243,4.520147,-0.3934,0.998343,3969,252,41.174869,129,-0.34717,0.321195,0.101309,1.668885,0.00629,0.00805,0.000147,0.009654,0.068223,0.04249,0.008378,0.030521,0.025733,0.001795,0.020946,0.081987,0.005984,0.001197,0,0.002394,0.025135,0,0.072412,0.187911,0.023339,0.005386,0,0.001795,0.001197,0,0.001197,0.001197,0.02693,0.004189,0.001197,0.002394,0.064632,0.001795,0.105925,0.098743,0.00778,0,0.000598,0.001197,0.001197,0,0,0.000598,0.001197,0,0,0,0,0,0.000598,0,0.028725,0.002992,0.000598,0.001795,0.001795,0,0,0.000598,0.032316,0.001795,0.001197,Gerhard_Schroeder
0.000353,229.614811,0.922613,1485.540165,0.130393,259.827754,5712.54585,8.144667,11.809554,0.000216,4.788221,-0.364211,0.997247,3969,252,38.754071,134,-0.256197,0.298254,0.103204,1.723514,0.010188,0.009254,0.011978,0.000015,0.103494,0.046144,0.00791,0.031641,0.025049,0.001978,0.019117,0.076467,0.003296,0.003296,0.001318,0.001978,0.017139,0.001978,0.075148,0.131839,0.041529,0.011206,0.001318,0.002637,0.001318,0,0.000659,0.000659,0.027686,0.003955,0.003296,0.002637,0.04878,0.000659,0.108767,0.098879,0.012525,0.000659,0,0.000659,0.002637,0.000659,0,0.000659,0.000659,0,0,0,0.001978,0,0,0.001978,0.027027,0.001978,0.001318,0.002637,0.001978,0,0.000659,0.000659,0.034937,0.001318,0.003296,Gerhard_Schroeder
0.00042,160.229651,0.935336,1241.210542,0.140524,269.044373,4804.612518,7.965983,11.59979,0.000254,4.578368,-0.349594,0.996107,3969,252,35.55479,140,0.725332,0.264772,0.098705,1.71822,0.012695,0.011434,0.012929,0,0.112914,0.051386,0.00879,0.027721,0.034483,0.003381,0.023665,0.063556,0.008114,0.000676,0.001352,0.002028,0.022312,0.004057,0.070994,0.12238,0.041244,0.010142,0.001352,0.004733,0.000676,0,0.001352,0.002705,0.017579,0.003381,0.002028,0.000676,0.050034,0.002705,0.100744,0.09263,0.015551,0.000676,0,0.002705,0.000676,0.000676,0,0.001352,0.000676,0,0,0,0.000676,0,0,0.000676,0.026369,0.007437,0.000676,0.001352,0.000676,0,0.000676,0.000676,0.043949,0.002028,0.002705,Gerhard_Schroeder
